"age","gender","income","education_level","household_size","employment_status","region","urbanicity","marital_status","n_children","children_flag","housing_tenure","home_type","years_at_address","car_ownership","commute_mode","commute_minutes","spend_30d","web_visits","avg_time_on_site","pages_viewed","device_type","ad_clicks","email_opens","social_media_engagement","search_channel","purchase_amount","pet_ownership","time_visit"
38,"Male",410513,"Master",2,"Employed","R04","Urban","Cohabiting",2,1,"Renter","Apartment",11,1,"Car",38,1727,14,11,10,"Mobile",0,3,4,"Direct",249,NA,NA
NA,"Female",623856,NA,1,"Retired","R01","Urban","Cohabiting",0,0,"Owner","House",11,1,"Car",21,1053,4,5.3,4,"Desktop",0,3,1.8,NA,0,NA,NA
23,"Female",338411,"Bachelor",5,"Employed","R01","Urban","Cohabiting",1,1,"Renter","Apartment",4,1,"Car",50,0,3,7.3,5,"Mobile",1,4,3.9,"Organic",352,NA,NA
26,"Male",573585,NA,5,"Employed","R12","Suburban",NA,0,0,"Owner","House",8,1,"Car",37,1219,5,10.6,2,"Mobile",0,3,0.7,NA,0,NA,NA
25,"Male",681863,"PhD",4,"Employed","R03","Urban","Single",2,1,"Owner","House",7,1,"Car",25,915,2,9,2,"Mobile",0,1,2.9,"Paid",824,NA,NA
41,"Female",422893,"Bachelor",3,"Employed","R12","Suburban","Cohabiting",1,1,"Owner","House",12,1,"Car",46,1223,6,7.5,5,"Mobile",2,3,1.9,"Organic",79,NA,NA
33,"Female",346611,"Master",2,"Employed","R01","Urban","Cohabiting",3,1,"Owner","Apartment",8,0,"Public",27,681,4,8.8,2,"Desktop",0,7,3.1,"Organic",49,NA,NA
37,"Female",305846,"Master",3,"Student","R18","Rural","Single",1,1,"Owner","House",10,0,"Public",38,357,4,4.7,2,"Desktop",0,3,0,"Paid",0,NA,NA
25,"Male",385906,"Master",3,"Unemployed","R19","Rural","Cohabiting",0,0,"Owner","House",7,1,"Car",43,0,3,5.3,3,"Mobile",0,0,1.5,"Direct",577,NA,NA
31,"Male",1063758,"Master",1,"Employed","R08","Suburban","Single",1,1,"Owner","House",9,1,"Car",34,1401,NA,4.6,6,"Desktop",0,1,1.6,NA,165,NA,NA
40,"Female",473120,"Bachelor",1,"Employed","R06","Suburban","Married",2,1,"Owner","House",13,1,"Car",40,1183,3,9.4,4,"Mobile",0,3,3.3,"Organic",287,NA,NA
34,"Female",348990,"Bachelor",5,"Student","R01","Urban","Cohabiting",3,1,"Renter","House",7,1,"Car",21,0,3,6.7,2,"Tablet",0,3,3,"Paid",368,NA,NA
34,"Male",351253,"Master",3,"Employed","R01","Urban","Married",1,1,"Renter","House",6,1,"Car",38,683,2,8.3,1,"Mobile",0,5,0,"Paid",157,NA,NA
34,"Female",468460,"HighSchool",3,"Employed","R01","Urban","Cohabiting",1,1,"Renter","Apartment",2,0,"Bike",29,794,3,8.1,1,"Mobile",0,2,0.9,"Paid",0,NA,NA
46,"Female",483713,"HighSchool",3,"Employed","R04","Urban","Married",2,1,"Owner","Apartment",12,1,"Car",31,0,4,15.3,9,"Desktop",0,2,1.3,"Paid",341,NA,NA
31,"Female",943265,"Bachelor",4,"Student","R01","Urban","Single",1,1,"Owner","Apartment",6,1,"Car",27,608,5,9.5,2,"Mobile",0,2,4.6,"Organic",153,NA,NA
41,"Female",356523,"Bachelor",2,"Unemployed","R18","Rural","Divorced",2,1,"Renter","Other",17,1,"Car",66,851,8,12.9,8,"Desktop",0,7,3,"Direct",356,NA,NA
43,"Male",770135,"HighSchool",6,"Employed","R01","Urban","Cohabiting",3,1,"Owner","Apartment",11,1,"Public",15,1429,9,14.3,1,"Tablet",0,3,1.7,"Organic",128,NA,NA
27,"Male",318050,"Master",1,"Employed","R03","Urban","Cohabiting",1,1,"Owner","Apartment",5,0,"Public",34,0,8,5.4,3,"Mobile",2,3,2.7,"Paid",236,NA,NA
36,"Female",507812,"Master",3,"Employed","R01","Urban","Cohabiting",3,1,"Owner","Apartment",11,0,"Bike",57,1126,5,7.3,2,"Desktop",0,3,1.7,"Referral",0,NA,NA
35,"Female",372087,"PhD",1,"Unemployed","R15","Rural","Cohabiting",1,1,"Owner","House",9,1,"Car",30,777,3,4.3,3,"Desktop",0,0,2.4,"Direct",0,NA,NA
44,"Female",782501,"Master",3,"SelfEmployed","R02","Urban","Cohabiting",1,1,"Owner","Townhouse",17,0,"Bike",51,2088,4,7.3,4,"Mobile",0,4,2.6,"Direct",0,NA,1045.8
43,"Male",970461,"Master",3,"Student","R01","Urban","Married",2,1,"Owner","Apartment",9,1,"Car",15,890,4,3.9,1,"Mobile",0,4,3.5,"Direct",0,NA,1023
35,"Female",1047013,"Bachelor",2,"Retired","R01","Urban","Married",0,0,"Renter","Apartment",8,1,"Public",25,1848,5,4.2,3,"Desktop",0,2,0.8,"Organic",278,NA,NA
NA,"Male",655723,NA,1,"Student","R01","Urban","Cohabiting",2,1,"Renter","Townhouse",9,0,"Public",28,645,7,11.9,3,"Mobile",1,7,3.7,NA,250,NA,NA
30,"Female",340803,"Master",2,"Employed","R01","Urban","Single",0,0,"Renter","Apartment",9,0,"Public",20,770,2,13.3,2,"Mobile",0,3,3,"Organic",373,NA,NA
34,"Female",420279,"HighSchool",3,"SelfEmployed","R02","Urban","Cohabiting",3,1,"Renter","Apartment",7,1,"Public",37,0,4,6.7,1,"Mobile",0,5,1.9,"Referral",168,NA,NA
28,"Male",531117,"HighSchool",2,"Employed","R01","Urban","Cohabiting",1,1,"Renter","House",4,1,"Car",22,1450,12,7.7,4,"Tablet",1,5,3.4,"Paid",0,NA,NA
28,"Female",142764,"HighSchool",1,"Student","R12","Suburban","Cohabiting",1,1,"Owner","House",7,1,"Car",53,0,1,7.3,6,"Mobile",0,5,4.2,"Direct",459,NA,646.6
27,"Female",982859,"Bachelor",1,"Unemployed","R01","Urban","Single",1,1,"Renter","House",4,0,"Walk",30,1687,6,12.9,4,"Mobile",1,6,3.6,"Organic",394,NA,NA
42,"Male",249962,"Bachelor",2,"Employed","R20","Rural","Cohabiting",0,0,"Renter","House",9,0,"Car",44,721,9,13.5,3,"Mobile",0,2,4.2,"Organic",134,NA,NA
45,"Male",349535,"Bachelor",3,"Employed","R02","Urban","Married",3,1,"Owner","Apartment",7,0,"Remote",0,0,11,10.7,6,"Tablet",0,3,2.8,"Organic",225,NA,NA
32,"Male",936045,NA,NA,"Employed","R02","Urban","Single",1,1,"Owner","Apartment",5,1,"Car",33,1476,3,6.4,3,"Desktop",0,3,1.6,NA,148,NA,NA
27,"Female",563758,"HighSchool",2,"SelfEmployed","R01","Urban","Cohabiting",3,1,"Owner","Other",8,1,"Public",41,453,2,8,2,"Mobile",0,3,0.8,"Direct",282,"Dog",NA
34,"Male",583493,"Master",2,"Employed","R03","Urban","Married",2,1,"Renter","Apartment",6,1,"Bike",32,1755,3,NA,2,"Mobile",0,3,1.6,"Referral",218,NA,NA
57,"Female",297946,"Bachelor",4,"Employed","R14","Rural","Married",2,1,"Owner","House",14,1,"Car",30,361,7,7,6,"Desktop",0,5,2.5,"Direct",411,NA,NA
55,"Female",186479,"Other",3,"Employed","R03","Urban","Divorced",1,1,"Owner","Apartment",12,1,"Car",25,272,4,6.3,6,"Mobile",0,6,4.5,"Organic",92,NA,1248.3
NA,"Male",291183,NA,3,"Student","R02","Urban","Cohabiting",1,1,"Owner","House",0,0,"Walk",26,552,6,9.1,2,"Mobile",0,3,3.3,NA,152,NA,NA
32,"Male",593094,"Bachelor",3,"Retired","R01","Urban","Cohabiting",1,1,"Owner","House",8,0,"Remote",0,1010,4,13,9,"Desktop",1,6,3.6,"Direct",616,NA,NA
49,"Female",667611,"Bachelor",2,"Retired","R08","Suburban","Married",1,1,"Owner","Townhouse",12,1,"Bike",30,992,7,5.4,4,"Tablet",0,13,4.6,"Referral",292,"Cat",NA
35,"Male",460859,"Master",1,"Employed","R02","Urban","Cohabiting",3,1,"Owner","Other",8,0,"Bike",26,1397,1,5.2,3,"Desktop",0,0,0.8,"Organic",335,NA,832.4
50,"Male",362298,"Bachelor",2,"Student","R07","Suburban","Married",2,1,"Owner","Other",9,0,"Car",35,360,6,13.6,6,"Mobile",1,2,1.9,"Direct",479,NA,NA
33,"Female",554602,"Master",1,"SelfEmployed","R17","Rural","Married",2,1,"Owner","House",4,1,"Car",50,1056,11,9.4,8,"Mobile",0,7,5.3,"Paid",66,NA,NA
40,"Female",319550,"Master",2,"Unemployed","R08","Suburban","Single",1,1,"Owner","House",13,1,"Car",23,405,7,6.9,7,"Mobile",2,9,5.2,"Paid",0,NA,NA
37,"Male",596161,"Other",5,"Employed","R01","Urban","Single",2,1,"Owner","Apartment",10,0,"Car",29,1312,4,13.1,7,"Mobile",0,4,1.6,"Referral",520,NA,NA
71,"Male",245548,"Master",3,"Employed","R02","Urban","Married",1,1,"Owner","House",11,0,"Car",31,1024,9,7,2,"Mobile",0,3,3.7,"Organic",295,NA,NA
43,"Female",1252662,NA,NA,"Employed","R01","Urban",NA,3,1,"Owner","Other",13,1,"Car",20,1102,2,7.3,1,"Desktop",0,2,1.3,NA,299,NA,NA
27,"Male",101647,"Master",1,"Unemployed","R03","Urban","Single",1,1,"Renter","Apartment",6,0,"Bike",23,0,3,9.3,7,"Desktop",0,4,3,"Organic",114,NA,NA
31,"Male",981531,"HighSchool",3,"Retired","R02","Urban","Cohabiting",1,1,"Owner","House",13,1,"Public",27,811,7,8.4,2,"Tablet",0,1,2.1,"Referral",0,NA,NA
38,"Male",313822,"HighSchool",1,"Employed","R01","Urban","Married",3,1,"Owner","Apartment",14,1,"Car",38,594,4,9.1,1,"Mobile",0,4,4.3,"Organic",226,NA,NA
23,"Female",896056,"Bachelor",3,"Student","R02","Urban","Cohabiting",0,0,"Owner","Other",5,0,"Bike",33,852,8,5.9,3,"Mobile",1,4,2.3,"Paid",0,NA,NA
24,"Female",201560,"HighSchool",4,"Employed","R07","Suburban","Single",2,1,"Renter","House",6,1,"Car",40,0,7,10.3,4,"Desktop",0,3,3.5,"Organic",766,NA,NA
27,"Male",375157,"HighSchool",3,"Employed","R02","Urban","Single",0,0,"Renter","Apartment",8,0,"Public",41,1610,12,11.7,1,"Desktop",1,3,4.7,"Organic",0,NA,NA
32,"Male",505323,"Bachelor",2,"Student","R01","Urban","Cohabiting",3,1,"Owner","Apartment",12,1,"Car",35,0,4,4,3,"Mobile",0,1,2.4,"Paid",254,NA,NA
46,"Female",258275,"PhD",4,"Employed","R01","Urban","Married",2,1,"Owner","Apartment",13,0,"Public",35,658,5,11.4,7,"Mobile",0,3,1.5,"Direct",173,NA,NA
33,"Male",335332,"HighSchool",4,"Student","R05","Suburban","Cohabiting",0,0,"Renter","House",8,1,"Car",47,0,4,11.1,3,"Desktop",2,7,3.5,"Paid",714,NA,NA
36,"Male",590831,"Other",3,"SelfEmployed","R01","Urban","Married",1,1,"Owner","House",14,1,"Car",43,849,5,10.9,1,"Tablet",0,1,2.9,"Organic",70,NA,872.5
35,"Female",608453,NA,NA,"Unemployed","R02","Urban","Single",1,1,"Owner","House",7,0,"Public",16,1174,5,5.6,3,"Desktop",0,5,0.8,NA,251,NA,NA
30,"Male",229061,"Bachelor",3,"SelfEmployed","R02","Urban","Single",1,1,"Owner","Apartment",8,1,"Public",32,702,4,10.6,7,"Mobile",2,5,3.5,"Direct",832,NA,NA
47,"Male",258685,NA,1,"Unemployed","R01","Urban",NA,1,1,"Owner","Apartment",16,0,"Public",16,1218,9,4.2,4,"Desktop",1,6,2.7,NA,196,NA,NA
27,"Male",504309,"Master",2,"Employed","R01","Urban",NA,1,1,"Renter","Apartment",6,0,"Bike",36,882,10,NA,4,"Desktop",2,8,2.1,NA,822,NA,NA
33,"Female",981241,"Bachelor",3,"Employed","R01","Urban","Married",1,1,"Renter","Apartment",9,1,"Public",45,1291,6,16,3,"Desktop",1,2,2.8,"Organic",563,NA,NA
32,"Male",678678,"HighSchool",2,"Employed","R13","Rural","Single",2,1,"Owner","House",4,1,"Car",33,1243,10,NA,4,"Mobile",0,3,3.5,"Organic",163,NA,NA
39,"Female",195109,"Bachelor",3,"Employed","R05","Suburban","Cohabiting",3,1,"Owner","Other",6,1,"Car",34,0,9,7.3,5,"Mobile",0,4,3.9,"Organic",218,NA,946.4
50,"Female",302841,"Bachelor",5,"Student","R03","Urban","Married",3,1,"Owner","Apartment",11,1,"Public",27,705,4,7.8,3,"Desktop",0,2,3.2,"Paid",467,NA,NA
39,"Female",163732,"Bachelor",1,"Employed","R01","Urban","Cohabiting",2,1,"Owner","Apartment",14,1,"Public",30,1035,5,13.8,4,"Desktop",0,5,2.1,"Organic",134,NA,NA
47,"Female",692747,NA,NA,"Employed","R01","Urban","Cohabiting",3,1,"Owner","Apartment",13,1,"Car",8,602,5,13.1,7,"Mobile",0,5,3.4,NA,254,NA,NA
41,"Male",278709,"HighSchool",4,"SelfEmployed","R07","Suburban","Cohabiting",1,1,"Renter","House",4,1,"Car",43,992,5,13,3,"Mobile",1,10,5.2,"Paid",127,NA,NA
31,"Female",447319,"Master",3,"Employed","R10","Suburban","Divorced",3,1,"Owner","Townhouse",6,1,"Car",14,941,7,7.8,5,"Tablet",0,5,2.2,"Organic",0,NA,NA
36,"Female",629091,"HighSchool",2,"Employed","R01","Urban","Cohabiting",1,1,"Renter","Other",4,0,"Remote",0,1444,6,17.1,3,"Mobile",2,7,3.6,"Referral",0,NA,NA
47,"Male",418246,"Bachelor",1,"Employed","R17","Rural","Cohabiting",2,1,"Owner","Apartment",17,0,"Car",63,1324,NA,3.8,0,"Desktop",0,4,1.3,NA,192,NA,NA
25,"Male",282028,"PhD",2,"Unemployed","R02","Urban","Cohabiting",2,1,"Renter","Apartment",5,1,"Public",18,1009,9,5.2,3,"Desktop",0,5,3.9,"Organic",286,NA,NA
38,"Female",479418,"HighSchool",5,"Student","R03","Urban","Cohabiting",2,1,"Renter","Apartment",5,1,"Car",29,2008,6,9.4,6,"Mobile",0,6,2.5,"Organic",403,NA,NA
34,"Female",216375,"HighSchool",6,"Employed","R01","Urban","Single",2,1,"Owner","Apartment",12,0,"Public",19,0,7,12,1,"Desktop",0,7,2.8,"Direct",431,NA,808.6
42,"Male",1661041,"HighSchool",2,"Employed","R03","Urban","Cohabiting",2,1,"Owner","Apartment",11,1,"Car",17,2577,10,10.9,1,"Mobile",0,4,3.8,"Direct",242,NA,NA
41,"Female",114039,"HighSchool",4,"Employed","R01","Urban","Married",0,0,"Renter","House",10,1,"Car",23,495,6,6,3,"Mobile",0,4,2.9,"Paid",298,NA,NA
37,"Female",1512122,"Other",1,"Employed","R01","Urban","Married",4,1,"Owner","Apartment",9,1,"Car",20,717,5,11.2,3,"Mobile",0,4,3.4,"Organic",369,"Dog",NA
49,"Male",616166,"Bachelor",5,"SelfEmployed","R01","Urban","Married",1,1,"Owner","Apartment",11,1,"Car",22,1087,8,9.3,5,"Mobile",0,4,3.9,"Direct",821,NA,NA
25,"Female",326421,"Bachelor",2,"Student","R01","Urban","Cohabiting",2,1,"Renter","House",6,1,"Car",18,317,5,9.9,2,"Desktop",0,8,3.8,"Organic",0,NA,534.9
43,"Female",523439,"Bachelor",5,"Employed","R01","Urban","Single",2,1,"Owner","Apartment",10,0,"Public",48,788,1,5.5,0,"Mobile",0,3,1.3,"Direct",0,NA,NA
25,"Male",438206,"Bachelor",4,"SelfEmployed","R08","Suburban","Cohabiting",1,1,"Renter","Other",7,1,"Car",40,768,6,17.3,7,"Mobile",0,8,4.5,"Organic",90,NA,NA
40,"Male",1553251,NA,3,"Employed","R02","Urban",NA,1,1,"Owner","Townhouse",14,1,"Public",24,1183,3,7,3,"Tablet",1,2,4.4,NA,174,NA,NA
36,"Male",1515708,"Master",4,"Employed","R04","Urban","Cohabiting",1,1,"Owner","Apartment",9,1,"Car",18,1908,9,11.8,9,"Desktop",1,10,4.1,"Organic",163,NA,NA
43,"Male",686092,"HighSchool",2,"Employed","R04","Urban","Married",0,0,"Owner","Apartment",9,0,"Public",16,856,7,6.5,1,"Mobile",1,4,4.5,"Organic",137,NA,NA
36,"Female",384884,"Master",3,"SelfEmployed","R05","Suburban","Cohabiting",2,1,"Owner","House",6,1,"Car",25,769,11,9.5,4,"Mobile",0,1,3.6,"Paid",0,NA,NA
25,"Male",489142,"Bachelor",2,"Employed","R01","Urban","Single",0,0,"Renter","Townhouse",7,0,"Car",17,543,9,3.8,3,"Desktop",1,5,4.2,"Referral",259,NA,NA
23,"Female",292844,"HighSchool",2,"Employed","R02","Urban","Single",1,1,"Renter","Apartment",5,1,"Car",32,306,4,5.9,1,"Desktop",0,4,1.9,"Paid",92,NA,NA
39,"Male",265783,"HighSchool",2,"Student","R07","Suburban","Married",1,1,"Owner","Townhouse",9,1,"Car",30,0,5,12.1,1,"Mobile",0,7,3.5,"Referral",0,NA,NA
34,"Male",380642,"Bachelor",3,"Employed","R04","Urban","Single",1,1,"Owner","Apartment",6,1,"Car",34,0,3,8.9,3,"Mobile",1,5,3.1,"Paid",339,"Cat",NA
31,"Female",1044434,"Bachelor",5,"Employed","R01","Urban","Cohabiting",1,1,"Owner","House",8,1,"Car",32,2373,6,9.7,7,"Mobile",1,5,6.4,"Paid",353,"None",NA
33,"Male",345910,"Master",4,"Unemployed","R01","Urban","Married",2,1,"Renter","House",9,0,"Bike",38,1104,13,15.4,5,"Mobile",0,7,3.1,"Organic",195,NA,NA
30,"Female",523757,"Master",3,"Employed","R05","Suburban","Cohabiting",1,1,"Owner","Apartment",2,1,"Bike",16,972,2,4.2,3,"Mobile",0,1,0.1,"Organic",0,NA,NA
34,"Male",916238,"HighSchool",6,"Student","R01","Urban","Cohabiting",1,1,"Owner","Apartment",6,1,"Car",21,1509,6,10.3,5,"Desktop",0,7,2,"Organic",255,NA,NA
29,"Female",568189,NA,1,"SelfEmployed","R01","Urban",NA,0,0,"Renter","Apartment",7,1,"Public",39,688,4,8.3,7,"Mobile",0,7,1.9,NA,274,NA,NA
23,"Female",601555,"HighSchool",2,"Employed","R01","Urban","Cohabiting",2,1,"Renter","Townhouse",5,1,"Public",47,1453,10,8.8,0,"Mobile",0,4,4.1,"Organic",158,NA,NA
33,"Female",314078,"HighSchool",3,"Employed","R18","Rural","Cohabiting",1,1,"Renter","House",4,1,"Car",55,526,6,20.3,8,"Mobile",0,0,3.7,"Organic",311,NA,NA
44,"Female",481145,"Bachelor",2,"Employed","R01","Urban","Cohabiting",2,1,"Owner","Apartment",13,0,"Public",49,398,5,5.7,1,"Mobile",0,4,2.7,"Referral",126,NA,NA
53,"Female",261510,"Master",5,"Employed","R02","Urban","Married",1,1,"Owner","Apartment",15,1,"Car",25,443,5,9.5,3,"Mobile",0,6,4.3,"Direct",135,NA,NA
35,"Male",296982,"Master",2,"Employed","R05","Suburban","Married",1,1,"Owner","Townhouse",12,1,"Car",31,681,4,8,3,"Tablet",0,3,2.3,"Referral",326,NA,NA
34,"Male",237627,"Bachelor",4,"Retired","R07","Suburban","Cohabiting",3,1,"Owner","Townhouse",5,1,"Car",40,0,4,12.1,3,"Mobile",0,4,4.3,"Organic",0,NA,NA
43,"Male",352731,"PhD",3,"Unemployed","R06","Suburban","Married",1,1,"Renter","Apartment",12,1,"Bike",60,640,7,9.2,5,"Desktop",0,3,3.8,"Organic",0,NA,NA
35,"Male",541027,"HighSchool",4,"Employed","R08","Suburban","Cohabiting",1,1,"Owner","House",11,1,"Car",29,1343,2,8.1,5,"Mobile",0,5,2.5,"Referral",135,NA,NA
32,"Female",425764,"Bachelor",3,"Employed","R02","Urban","Single",2,1,"Other","Apartment",5,0,"Public",20,623,5,8,5,"Desktop",0,6,3,"Organic",139,NA,NA
24,"Female",263144,"Bachelor",3,"Employed","R01","Urban","Single",2,1,"Owner","Townhouse",6,0,"Public",24,0,11,8,9,"Mobile",1,11,5.9,"Paid",557,NA,NA
27,"Male",263480,NA,NA,"Unemployed","R13","Rural","Cohabiting",2,1,"Renter","Apartment",9,1,"Car",54,0,4,5.2,4,"Tablet",0,1,2.7,NA,543,NA,NA
38,"Female",215253,"Master",3,"SelfEmployed","R06","Suburban","Married",1,1,"Owner","Apartment",7,0,"Remote",0,0,7,7.5,2,"Mobile",1,2,2.4,"Paid",262,NA,NA
25,"Male",565101,"HighSchool",2,"Unemployed","R16","Rural","Cohabiting",0,0,"Renter","House",3,1,"Car",40,0,7,7,4,"Tablet",0,4,4.8,"Organic",224,NA,NA
44,"Female",523238,"Master",1,"SelfEmployed","R01","Urban","Cohabiting",1,1,"Owner","House",13,0,"Bike",22,694,2,7.4,3,"Desktop",0,6,0,"Paid",256,NA,NA
26,"Male",206762,"Bachelor",6,"Employed","R01","Urban","Cohabiting",2,1,"Renter","Townhouse",6,1,"Car",39,0,5,4,2,"Mobile",1,4,1.4,"Paid",281,NA,NA
34,"Male",178428,"Other",2,"SelfEmployed","R11","Suburban","Cohabiting",2,1,"Renter","Apartment",3,0,"Car",50,325,7,5,4,"Mobile",0,6,3.3,"Organic",440,NA,NA
35,"Male",432984,"Master",3,"SelfEmployed","R01","Urban","Cohabiting",2,1,"Owner","House",14,0,"Remote",0,0,2,4.3,1,"Mobile",0,2,0.9,"Organic",28,NA,NA
35,"Male",349351,"HighSchool",2,"Retired","R08","Suburban","Married",2,1,"Owner","Townhouse",12,1,"Car",37,1413,3,6.4,4,"Desktop",0,7,3.4,"Referral",246,"Cat",NA
36,"Female",231671,"Bachelor",2,"Employed","R03","Urban","Single",1,1,"Renter","Townhouse",4,0,"Car",33,1104,6,7.7,2,"Desktop",1,1,1.4,"Paid",563,NA,NA
40,"Female",797507,"Bachelor",2,"Retired","R02","Urban","Cohabiting",2,1,"Owner","House",12,1,"Remote",0,1301,9,5,3,"Tablet",2,2,4.4,"Organic",162,NA,NA
34,"Female",433909,"Master",3,"SelfEmployed","R04","Urban","Divorced",1,1,"Owner","Apartment",10,0,"Walk",7,706,4,14,4,"Mobile",0,3,3,"Paid",350,"Reptile",NA
33,"Female",445112,"HighSchool",3,"Unemployed","R02","Urban","Single",1,1,"Renter","Townhouse",8,1,"Public",13,1023,6,16.3,5,"Mobile",1,5,4.2,"Paid",116,NA,NA
36,"Female",631314,"Bachelor",6,"Employed","R01","Urban","Cohabiting",1,1,"Owner","Apartment",11,1,"Car",30,2092,4,5.6,4,"Mobile",0,3,2.5,"Organic",235,NA,NA
32,"Female",567056,"Master",2,"Employed","R01","Urban","Cohabiting",3,1,"Other","Apartment",7,1,"Car",42,747,7,15.8,11,"Desktop",0,4,6.2,"Organic",407,NA,NA
49,"Male",375731,"HighSchool",5,"Retired","R04","Urban","Married",1,1,"Owner","Townhouse",12,1,"Remote",0,802,3,8.8,2,"Mobile",0,8,3.3,"Direct",582,NA,NA
22,"Female",241120,"Master",1,"Employed","R04","Urban","Cohabiting",1,1,"Renter","Apartment",4,0,"Remote",0,1413,1,6.7,5,"Tablet",0,5,1.7,"Organic",0,NA,NA
44,"Male",862207,"Bachelor",2,"Employed","R02","Urban","Cohabiting",1,1,"Renter","Apartment",15,1,"Car",22,854,2,2.4,0,"Mobile",0,2,2.1,"Direct",72,NA,NA
NA,"Female",175619,NA,5,"Employed","R08","Suburban","Single",1,1,"Owner","House",7,0,"Car",48,0,10,12.2,6,"Desktop",0,4,3.8,NA,168,NA,NA
38,"Male",960971,"Other",5,"Employed","R14","Rural","Single",2,1,"Owner","House",9,1,"Car",52,1125,5,5,1,"Desktop",0,4,3.9,"Organic",0,NA,NA
43,"Female",334185,"Other",1,"Employed","R01","Urban","Cohabiting",2,1,"Owner","Apartment",10,0,"Public",10,1476,10,10.6,5,"Mobile",0,5,3.3,"Paid",75,NA,NA
42,"Male",1409167,"PhD",5,"Employed","R03","Urban","Married",1,1,"Owner","Apartment",7,1,"Car",23,2647,11,6.8,3,"Desktop",1,5,3.8,"Referral",376,NA,NA
30,"Female",402071,"HighSchool",5,"Student","R06","Suburban",NA,3,1,"Renter","Townhouse",8,0,"Public",48,0,6,NA,5,"Tablet",0,4,2.5,NA,140,NA,NA
49,"Female",332277,"Bachelor",4,"Employed","R01","Urban","Cohabiting",0,0,"Owner","House",9,1,"Public",22,1571,NA,5.1,2,"Desktop",0,0,1.9,NA,411,NA,NA
24,"Female",460313,NA,NA,"Student","R07","Suburban","Cohabiting",1,1,"Renter","House",5,1,"Car",18,0,6,16.9,13,"Desktop",0,6,3.6,NA,0,NA,NA
42,"Male",928550,"Bachelor",4,"Unemployed","R04","Urban","Married",3,1,"Owner","House",8,1,"Car",22,524,1,3.4,2,"Desktop",0,4,3.2,"Organic",0,NA,NA
31,"Female",166324,"Bachelor",1,"Employed","R17","Rural","Cohabiting",1,1,"Renter","House",5,0,"Car",34,689,4,7.5,1,"Desktop",0,3,1.1,"Paid",364,NA,NA
23,"Female",379879,"Bachelor",2,"Employed","R08","Suburban","Married",2,1,"Renter","Apartment",3,1,"Car",46,1079,0,6.5,2,"Mobile",0,4,0.2,"Organic",199,NA,NA
23,"Female",529142,"HighSchool",2,"Employed","R01","Urban","Single",1,1,"Renter","Apartment",5,0,"Walk",57,1190,1,6.4,4,"Mobile",0,4,1.3,"Organic",293,NA,NA
37,"Male",488101,"Master",3,"Employed","R05","Suburban","Cohabiting",2,1,"Renter","Apartment",5,1,"Car",32,0,7,4.5,0,"Tablet",0,4,1.6,"Direct",0,NA,NA
57,"Male",479633,"Bachelor",2,"Retired","R04","Urban","Cohabiting",4,1,"Owner","Apartment",17,1,"Car",43,1957,2,7.8,5,"Mobile",0,7,1.6,"Referral",0,"None",NA
37,"Male",376687,"HighSchool",2,"Employed","R08","Suburban","Married",2,1,"Owner","House",9,1,"Car",22,696,5,7.8,2,"Mobile",1,0,1.3,"Paid",302,NA,NA
45,"Male",240338,"Bachelor",6,"Employed","R01","Urban","Married",1,1,"Renter","Apartment",9,0,"Public",16,230,0,4.4,3,"Mobile",1,1,2.1,"Organic",0,NA,NA
42,"Female",2171065,"HighSchool",3,"Employed","R01","Urban","Married",1,1,"Owner","Apartment",13,1,"Car",32,1294,4,7.5,8,"Mobile",0,3,3.4,"Organic",71,"Bird",NA
30,"Male",202550,"HighSchool",3,"Unemployed","R03","Urban","Cohabiting",2,1,"Owner","Apartment",11,0,"Public",24,0,6,13.6,7,"Mobile",1,9,3.5,"Organic",52,NA,NA
43,"Male",773021,"Master",1,"SelfEmployed","R04","Urban","Married",1,1,"Renter","Townhouse",13,1,"Car",20,1264,2,7.8,4,"Mobile",0,6,3.2,"Organic",0,NA,NA
38,"Male",244676,"HighSchool",5,"Student","R07","Suburban","Cohabiting",2,1,"Renter","House",6,1,"Car",39,515,3,7,3,"Mobile",0,7,4.2,"Organic",0,NA,NA
37,"Male",149883,"HighSchool",2,"Student","R01","Urban","Married",1,1,"Renter","Apartment",8,1,"Remote",0,552,6,5.2,3,"Mobile",1,1,0.9,"Organic",0,"Cat",NA
NA,"Female",488894,NA,2,"Employed","R12","Suburban","Married",2,1,"Owner","Apartment",15,1,"Remote",0,1100,3,9.2,4,"Desktop",0,5,4.6,NA,284,NA,NA
NA,"Female",1435373,NA,3,"Employed","R03","Urban","Cohabiting",3,1,"Owner","House",12,1,"Public",26,988,2,8.9,4,"Mobile",0,1,0,NA,364,NA,NA
30,"Male",636066,NA,NA,"Employed","R01","Urban","Cohabiting",1,1,"Renter","Apartment",4,1,"Car",24,1589,6,9.1,3,"Mobile",0,1,4.1,NA,351,NA,714.7
38,"Female",182827,"HighSchool",2,"Employed","R02","Urban","Married",2,1,"Renter","Apartment",6,1,"Public",29,0,12,13.8,4,"Desktop",0,9,3.5,"Direct",262,NA,NA
29,"Male",313276,"Bachelor",3,"Student","R05","Suburban","Cohabiting",2,1,"Renter","House",6,1,"Car",44,400,2,NA,3,"Desktop",1,7,3.1,"Referral",207,NA,NA
